row_index_1b,PC1,PC2,group
144,-1699.887089046094,530.8636134612464,fake
145,-1851.9984543442888,228.33131802311092,fake
146,-1756.99628024128,78.74760404845509,fake
147,-1664.2331313162626,534.2490728259579,fake
148,-1730.64429080806,151.13411833170022,fake
149,-1644.2290530060823,489.59978787482993,fake
150,-1596.57582932113,701.5620580624056,fake
151,-1597.2465629198039,-588.2436056054867,fake
152,-1622.1598506811172,-1672.036653280905,fake
153,-2089.608402204728,-2176.9590660870845,fake
154,-1995.2677693469802,-2331.3385717613282,fake
155,-1986.8686354626902,-2601.3335725206516,fake
156,-2043.9080740776578,-3016.589881486937,fake
157,-2242.3169192111964,-3652.529949041054,fake
158,-1646.404878340233,-3098.786981730434,fake
159,-1746.8698472070157,-2734.8989564905737,fake
160,-1595.8372197426531,-2733.4446237107613,fake
161,-2045.9582771906378,-3476.3676621128634,real
162,-1790.0085143187705,-2957.246662269676,fake
163,-1965.4686878591967,-3430.909086939408,fake
164,-1525.8508310041468,-3194.6012901809786,fake
165,-1595.3368832672998,-3207.950624644207,fake
166,-1595.5547573528797,-3678.2309724510487,fake
167,-1665.1695724353033,-3553.6643075587012,fake
168,-1613.5668742495964,-3536.1937722124826,fake
169,-1314.1263539737774,-2876.3625413316695,fake
170,-1342.5708590177408,-2536.3337210339364,fake
171,-1222.6547660504455,-2998.3371992276266,fake
172,-1247.6659428713408,-3048.0568165562586,fake
173,-970.0886337752274,-2640.121310806763,fake
174,-1007.7034153741519,-3326.404211464817,fake
175,-755.4488154566536,-2610.8603939504583,fake
176,-740.3477008595924,-2863.2066481227344,fake
177,-812.1562420466778,-2883.529734093625,fake
178,-672.8218866704844,-2322.3147551629,fake
179,-586.474985194299,-2029.0894478609519,fake
180,-542.7189563333261,-2135.898699891621,fake
181,-534.368851680398,-2118.075609922246,fake
182,-290.35303629461197,-1539.2603987185307,fake
183,129.74972397338007,-2017.8424264427274,fake
184,89.34497328853371,-1853.9853737708327,fake
185,118.74288559696971,-1409.260220038359,fake
186,300.8165203401622,230.794252844493,fake
187,904.1720669968541,-279.16059234403355,fake
188,1451.0925834420054,-851.7240437657435,fake
189,1844.4131222301762,-932.5919446659917,fake
190,3726.2512322988055,-3783.9785710447914,fake
191,3425.0511715413104,-5628.175414018682,fake
192,4104.68367075556,-2961.2327291583174,fake
193,3151.0337145183466,-5353.651435134426,real
194,3937.703434193541,-2428.4101370689145,real
195,3817.6978513909885,-3139.2687479794968,fake
196,4561.449034862263,-1810.4095364942489,fake
197,4468.1334491452635,-2509.8372327866105,fake
198,4217.354411575798,-2629.9953151507275,fake
199,4318.165950259221,-2548.940335065619,fake
200,4091.0239407341523,-2908.421956576919,fake
201,4119.593956014759,-2785.127909027326,fake
202,3994.4328507205905,-2051.221360757416,fake
203,4526.951069851824,-1243.3736417960151,fake
204,3906.1446135865817,-2205.3560688025136,fake
205,4029.1357007568945,-2255.002809643876,fake
206,4372.356962609396,-1432.8129367622444,fake
207,4085.6899057307187,-2286.0055076127223,fake
208,4517.126441428011,-701.5184268144641,fake
209,4451.656244241682,-1319.7744751981913,fake
210,4533.990375267178,-628.9265106852001,fake
211,4257.004035593317,-1422.38192659721,fake
212,4592.667432810262,-178.46007351086433,fake
213,4402.629963044772,-620.157100872112,fake
214,4380.990396824779,-283.3093741880641,fake
215,4342.2105693544645,-713.7893996755864,fake
216,4321.393677049091,-182.51046043872074,fake
217,4093.0152579198334,-684.024656402948,fake
218,4198.351142133471,-98.39604224507198,fake
219,3997.948391237141,-1050.743631408001,fake
220,3771.0041537449347,-2425.598811296667,fake
221,3648.481088594649,-1660.130648371899,fake
222,3775.8623121040423,-909.000114855597,fake
223,3474.471243435174,-1690.9207625432605,fake
224,3928.192323565206,-799.768823433899,fake
225,4168.960280312994,-106.59239854988361,fake
226,3560.784836569255,-1121.8486879246952,fake
227,3391.6632234340823,-2359.5436269631805,fake
228,3615.4461568724505,-2295.5003015157668,fake
229,3638.5160439339065,-2229.681610807438,fake
230,3906.754221926179,-1509.5915130456258,fake
231,3829.630522312054,-894.5804866311557,fake
232,3844.721586569467,-1096.7381343961038,fake
233,4054.7990756384074,-600.1964052657021,fake
234,3639.3978703689145,-1272.7190706456308,fake
235,3609.2932038665176,-1814.5961938304338,fake
236,3599.055119150104,-1645.476385795609,fake
237,3986.7140590289823,705.6652899228965,fake
238,3595.3740276422004,-1291.511607926769,fake
239,3763.4314449292506,47.967199775320154,fake
240,3849.030788166075,-48.04404400173128,fake
241,3191.739684968878,-1321.7114423895816,fake
242,3135.112245386706,-1525.5069788759724,fake
243,3314.09484374305,-935.5069724677709,fake
244,3364.192107252216,-1016.5535352743613,fake
245,3198.7508265389797,-1313.8856548610204,fake
246,3142.256340956881,-908.738801240589,fake
247,3604.0256464022796,631.2722031784932,fake
248,3470.9779476274734,-17.401372127251076,fake
249,3024.0392340872727,-893.1405663505443,fake
250,3517.337975999735,77.93173338944565,fake
251,3425.0146296344255,-127.85466694822777,fake
252,3072.945862522576,-853.4668472141391,fake
253,3168.633843307437,-599.8350081969426,fake
254,3251.481400050763,-951.2061374763563,fake
255,3379.2530222182895,-218.19373667066404,fake
256,3856.9684590442057,1339.8274608271317,fake
257,3488.9280915233444,-349.43074044334696,fake
258,3457.2356201044104,476.17091014834074,real
259,3482.5972872181605,1414.725023285546,fake
260,3406.7106983201206,447.4423545880348,fake
261,3305.6929998770675,-602.452266337964,fake
262,3395.57148239485,742.7769619134159,fake
263,2934.8853525819327,-946.5217502322729,fake
264,2863.5940242444603,-1243.6084513420674,fake
265,3111.7874056548962,-1247.4213013720048,fake
266,3206.1522541679624,-1168.3990316387562,fake
267,3051.4099835828397,-1224.247647832425,fake
268,3138.977234102984,-1232.5778088648945,fake
269,3331.639741739994,-409.0611105531582,fake
270,2961.1571566351586,-1714.7365985884949,fake
271,3174.640266875588,-802.8027631781812,fake
272,3474.319319067146,-182.99126051455414,fake
273,3097.1909485541873,-965.3424674590927,fake
274,2508.43970657744,-2067.302227993215,fake
275,3152.4540916627225,-596.9624747855233,fake
276,2723.95036017561,-1392.3546892914146,fake
277,3184.369196773825,-641.4368872745814,fake
278,2584.7130966127015,-1962.343633226836,fake
279,2506.985705898646,-2170.613745835125,fake
280,3112.7698143516805,-683.2302410853824,fake
281,3304.449024924914,-50.8749844677188,fake
282,3345.9316083009435,-454.3677893873867,fake
283,3425.4595403215676,26.634882299216322,fake
284,2632.8815570150523,-2245.444366712165,fake
285,3002.781720216276,-1434.310608403983,fake
286,3005.7720451788286,-1208.0205616345777,fake
287,2689.335852088938,-1840.5143230610295,fake
288,2614.809032205578,-1168.890283271474,fake
289,2656.355009720192,-1044.5647122126186,fake
290,2743.897775393321,-1445.5882110303896,real
291,3576.356602325933,487.6419488071269,fake
292,2638.3934804988094,-1603.8563477136356,fake
293,2783.823202631053,-1562.709226336372,fake
294,2749.2790907289154,-1074.6301335666487,fake
295,3077.331292852825,369.34836126079966,fake
296,3258.3366932646977,328.56265704713013,fake
297,3645.8075880988117,1048.3265992099728,fake
298,3122.6291231870696,188.97724723977893,fake
299,3170.9300905289147,-23.49009151819479,fake
300,3074.342609640464,3172.2269985888965,fake
301,3282.838248316458,3078.9049865757333,fake
302,3025.3607368052394,202.03858396669372,fake
303,3064.501539201008,2188.0381321032914,fake
304,2363.0871917374834,3482.4130404278403,fake
305,2787.591809129399,3667.472241081567,fake
306,2562.409988822211,3221.0728459134234,fake
307,2052.6253865203316,3329.2930470185756,fake
308,1454.1483042491038,4339.085200391857,fake
309,1730.5267373448266,3718.471585148169,fake
310,1133.6772573493856,3808.5739343759947,fake
311,1104.4136522957288,3700.3582333953677,fake
312,1047.7874427738177,3335.0116901443703,fake
313,954.3741826805172,3005.7178150147292,fake
314,986.4107150221907,2752.972528340027,fake
315,958.5965774534775,2011.5089088279624,fake
316,-6548.399609134131,396.62979709278454,fake
317,-7026.310579720137,-374.66272904631916,fake
318,-7039.758675323943,-90.11906118608793,fake
319,-7335.068966957012,19.939168055807162,fake
320,-7369.050718227656,-426.36899782923155,fake
321,-7379.52834655021,-696.032055682557,fake
322,-7506.628556436902,-1114.421634338311,real
323,-7464.743974026134,-1546.2382201573773,fake
324,-7384.790774828475,-1470.185630245216,fake
325,-7457.038366648849,-1326.9235764855198,fake
326,-7423.755791032853,-1323.4140680305825,fake
327,-7331.238343096144,-1757.7315188364453,fake
328,-7291.215933146994,-2018.7452461331288,fake
329,-7195.885605783413,-1658.710742220956,fake
330,-7151.566555232165,-1637.1648466063057,fake
331,-7025.2518943407995,-1952.17955776606,fake
332,-7000.624881463172,-1857.985205664475,fake
333,-6871.944592661653,-2444.651642854071,fake
334,-6761.20465827752,-1735.651820362987,fake
335,-6618.961995178184,-1721.3606460764097,fake
336,-6525.825654696948,-1644.871497234826,fake
337,-6384.562005962844,-1597.361360671117,fake
338,-6078.083203871317,-1566.5485349520222,fake
339,-5689.390853586578,-1449.4866836527985,fake
340,-5035.235767939667,-1080.540002886436,fake
341,-4248.706256266962,-917.6399031991209,fake
342,-4099.255114154808,-661.8084630948206,fake
343,-3719.9255291930926,-1116.6821217786887,fake
344,-3591.813131717415,-1182.261492685554,fake
345,-2849.9085844835054,-1178.6650921613646,fake
346,-2401.2097488852273,-1328.3590840615905,fake
347,-2061.5316036384565,-1255.4322413778898,fake
348,-1861.4521715709743,-1559.012299456639,fake
349,-1560.9134547223814,-2571.060446895147,fake
350,-1430.665487392343,-2952.1376738912236,fake
351,-1642.3710435389328,-3032.1401636527407,fake
352,-1814.1417351281996,-3188.618286672554,fake
353,-1727.744104191956,-3127.227742625802,fake
354,-2050.7519460705116,-3486.80449724036,real
355,-1383.9090303542628,-3031.690559517531,fake
356,-1083.544515392532,-2692.9808493120286,fake
357,-842.1845018919074,-2458.378342733638,fake
358,-810.7040029102633,-2386.2263692939346,fake
359,-1308.9970531076588,-2319.9978335884393,fake
360,-1748.2371188508157,-2564.249238733963,fake
361,-2320.019682975526,-2471.5739825191677,fake
362,-2708.837950476824,-2693.8342670551842,fake
363,-2784.7991966691043,-3048.4638879049917,fake
364,-2849.3218015024586,-2488.914088681101,fake
365,-2953.6991826144044,-2812.6995775300634,fake
366,-2830.3599174264978,-2128.761370390096,fake
367,-3009.2393370385935,-2804.6983463375427,fake
368,-3204.066592628252,-3467.646922952095,fake
369,-3267.635307968872,-4479.944104876783,fake
370,-3380.6076624141033,-4631.549637298996,fake
371,-3492.5682227120983,-6319.131559160117,fake
372,-3707.0949986416013,-6986.3007284084515,fake
373,-3672.201821919791,-8166.775622546676,fake
374,-3799.4413442732034,-8202.862764683496,fake
375,-3868.918701344329,-8155.225115583364,fake
376,-4137.684810733641,-9445.04249319419,fake
377,-4234.626784084852,-9853.124845195582,fake
378,-4317.982354355159,-9518.159494947975,fake
379,-4489.774834457864,-9065.600691509575,fake
380,-4587.5387041591775,-9673.414792262616,fake
381,-4654.899547040904,-9535.39387490906,fake
382,-4704.964365559731,-9305.23189418188,fake
383,-4803.142477425326,-8993.84381521981,fake
384,-5011.418721507589,-8908.648791155212,fake
385,-4972.094715233442,-8443.515940826761,fake
386,-5074.940050550058,-8653.567975709324,real
387,-1202.4000416674187,1542.0175783606817,real
388,-1161.6743667954343,1844.0532074115463,fake
389,-1229.260365140329,1789.2418447238936,fake
390,-1118.2591065646714,1866.3129555906266,fake
391,-1104.3621022973937,1986.4973288169426,fake
392,-885.977104124813,1661.0375719730687,fake
393,-929.2570388097665,1453.2938428780094,fake
394,-848.3525651737216,1480.423465246336,fake
395,-1048.128379531251,2127.8404100106072,fake
396,-689.9783449683166,1809.6014393271932,fake
397,-734.660503043649,1811.323353916189,fake
398,-757.8262932920621,1762.4010128868615,fake
399,-906.8713745431247,1230.6662397368405,fake
400,-830.7083560088505,2359.784973477117,fake
401,-611.1855002315481,1956.189512484476,fake
402,-761.5566424031392,2414.490053065874,fake
403,-615.1536949312097,2325.7433847659845,fake
404,-508.38088563680526,2497.9149682385496,fake
405,-736.0648612450728,2413.482140949579,fake
406,-543.8230934026308,2292.0524675182196,fake
407,-589.3663494368751,2856.6961562578504,fake
408,-820.9077547697011,2069.3743704269114,fake
409,-621.595297299461,2055.483879754044,fake
410,-555.085971783284,2122.4214508534387,fake
411,-718.5721488077519,2518.7074062865718,fake
412,-910.2910795620359,2623.7463806632422,fake
413,-985.3788049370373,2452.2023431185385,fake
414,-1024.0851788738585,2518.5914725242174,fake
415,-773.0588209646965,2465.5673548021427,fake
416,-1085.6784472664333,2569.9366911509637,fake
417,-865.6304883646999,1978.2555969160896,fake
418,-1237.6909432083012,2719.8249956310997,fake
419,-1382.331189047099,2737.0303903568015,fake
420,-866.0461734901738,2898.252691903582,fake
421,-887.8126102807413,2798.04602602346,fake
422,-1022.878149773993,2698.085326198533,fake
423,-1059.1294755619567,2162.073006511806,fake
424,-1091.4047844063077,2158.0403217377852,fake
425,-1585.2829695163075,1991.9241622503348,fake
426,-1427.0746709386374,2603.8122722542976,fake
427,-1557.4459792128205,2688.577844067647,fake
428,-1557.8570132330965,2624.2868648356803,fake
429,-1286.0998405081446,2560.881868083847,fake
430,-1367.3924071865372,2498.9788122531263,fake
431,-1805.471257840116,2734.0381325862004,fake
432,-1465.9066081015421,2307.5771985649017,fake
433,-2012.454608338946,2794.7674859191516,fake
434,-1703.0403904885848,2489.8301899534936,fake
435,-2097.007715963067,2411.4247488346846,fake
436,-1673.171671488849,2580.061513357274,fake
437,-2262.6082665635186,2819.326877213312,fake
438,-1816.9147984104095,2639.267974585004,fake
439,-2515.8970367752718,2919.4591076316265,fake
440,-2884.496143148084,2728.0161959404254,fake
441,-2426.6726214225773,2480.7907824231866,fake
442,-2523.4797386033583,2588.4181621393664,fake
443,-2638.1555567936675,2387.264532684645,fake
444,-2755.1897163898916,1521.5364112180878,fake
445,-2809.9596713375663,2351.870488388576,fake
446,-2566.560140661841,1987.8453026134564,fake
447,-3423.4528412955287,2841.074275727689,fake
448,-3020.388149699833,2382.8143240084983,fake
449,-3232.2484038953535,2588.8059869483436,fake
450,-3449.74101548192,2349.0163005052245,fake
451,-4183.358522901877,2078.164776830804,real
452,-3997.2908445351663,2237.0037373733717,fake
453,-4101.188148804752,2568.56087486483,fake
454,-4036.4366122138017,2048.9058097456214,fake
455,-4198.755109112381,2610.9245989253805,fake
456,-3823.23839179861,2021.5688658245704,fake
457,-4311.208216821828,2133.132155808037,fake
458,-4522.723872468454,1909.948178526886,fake
459,-3990.455533971777,1953.1740645541834,fake
460,-3930.0994218980427,1773.5710271337612,fake
461,-4370.641223712459,1090.9050937565491,fake
462,-4387.065374503861,1826.0460962511045,fake
463,-4337.953329234456,1009.3875917130542,fake
464,-4532.9290342083905,1133.9918145469426,fake
465,-4123.098199636631,897.5919250249758,fake
466,-4371.691422448281,1167.4975481856295,fake
467,-4393.205223231455,1184.549968664756,fake
468,-4355.297434182539,622.523193953867,fake
469,-4336.198869557878,1543.0281328972112,fake
470,-4567.064523716385,1090.852937801009,fake
471,-4294.740735335263,1539.0467967891884,fake
472,-4227.003459184641,1328.5998533236375,fake
473,-4168.780782005865,2087.0238989066142,fake
474,-4119.67524808616,2140.0785167045447,fake
475,-4208.500478457292,2324.0478246238554,fake
476,-4286.150076071893,2370.056424587428,fake
477,-4582.4373729419,2074.061084783961,fake
478,-4952.186724031559,2315.6384291407553,fake
479,-4942.9316520007815,2577.6901938430315,fake
480,-4988.009362581014,2845.148682643956,fake
481,-5074.683799667538,3035.076628101036,fake
482,-4879.880261889748,2928.8475034591065,fake
483,-5558.100961662946,3221.121318780789,real
484,-4801.109341133295,4241.911246625485,fake
485,-5126.954743274426,4180.763517731132,fake
486,2359.4284576671494,2521.103512649374,fake
487,2072.9528064569818,2808.3679299213063,fake
488,2197.453414986168,2463.5184572449234,fake
489,2388.2244420937236,1993.8317406620458,fake
490,2786.655061876884,795.3402049335042,fake
491,2373.9438352161383,1914.221667889868,fake
492,2556.2305117146407,1051.5793448690843,fake
493,2692.855964297589,1515.4426584046562,fake
494,2647.0138771322618,1462.4307166126707,fake
495,2465.9240193637256,1731.2031712407165,fake
496,2463.0044728825433,1781.6143604381468,fake
497,2260.398148906853,149.00446849756167,fake
498,2511.5446548660493,598.6493788988142,fake
499,2418.3256124450563,1919.1480757949175,fake
500,2311.020970918832,1518.1810312329703,fake
501,2429.4188055088357,1702.153869602214,fake
502,2487.6545239706534,1512.3358731845397,fake
503,2546.7973405068856,1517.2816206286143,fake
504,2102.699295905546,3039.0193790805715,fake
505,2075.916952163284,831.4640217248805,fake
506,1917.965910001909,276.80944333269633,fake
507,2020.4972260308239,1150.566892966925,fake
508,2078.299203608195,1070.596434175299,fake
509,1860.6160489254778,583.8978389263902,fake
510,2314.4269692772677,1179.122337894757,fake
511,2077.749370929534,298.41766174164167,fake
512,2225.713746823076,1059.1161788372258,fake
513,2271.927500688708,1446.183016266203,fake
514,1983.2589345996917,220.943454090455,fake
515,2142.619875628741,561.0729008670035,real
516,1981.8733967675096,276.7483220966698,fake
517,2295.1895919370586,1209.2547103958104,fake
518,2070.87488611169,3495.139941976066,fake
519,2261.429034969741,2861.6776119926617,fake
520,2280.8412795278573,1804.8335984617704,fake
521,2291.281158715665,2384.5094462288025,fake
522,2258.0125395774676,1326.1093755051586,fake
523,2074.303870407745,596.7921122804255,fake
524,2123.119816453975,411.36707446743065,fake
525,2190.803495609488,1938.2444376383742,fake
526,1934.33346637024,15.760158148305127,fake
527,2016.2313511808452,-9.580498337705805,fake
528,1671.0623145830352,394.9628183049009,fake
529,2034.6821616798616,-381.4604249096096,fake
530,1710.8465250501586,373.7866210037835,fake
531,1675.3298287933458,1504.66438442975,fake
532,1449.6560295940835,890.7921125429459,fake
533,1313.8705982724332,256.53826433579104,fake
534,871.9011630955036,1324.5527560383348,fake
535,702.9581077702093,499.05166298028405,fake
536,114.81192341349355,1033.7916678310523,fake
537,-18.771856801785425,1671.2837862165168,fake
538,-929.7891448044996,1987.8687007774283,fake
539,-1064.2570349713565,2509.884811282355,fake
540,-1730.8704274033507,2527.8124982743266,fake
541,-7533.891897092657,1844.241642990535,fake
542,-7484.757789022416,1392.2889896827992,fake
543,-7279.9434135686015,1899.9635849103613,fake
544,-7218.355332606687,1643.9772097171647,fake
545,-7497.777691507598,1162.2010407843966,fake
546,-7237.041080364382,971.2381654956731,fake
547,-7525.744386882641,-94.82998572457143,real
548,-7225.491585588783,225.6000508012493,fake
549,-7430.365512573305,3.3110616208621257,fake
550,-7310.836852134227,-627.3459522045159,fake
551,-7216.633857877553,-748.9219759265015,fake
552,-7293.023470111745,-1342.6847995923727,fake
553,-7202.640551332587,-1534.5765671602564,fake
554,-7192.996163204928,-1908.9289870846326,fake
555,-7097.110695152148,-2238.522268456574,fake
556,-6861.6824865662975,-2316.651490806688,fake
557,-6853.114343780637,-2543.3848101665144,fake
558,-6772.485645414899,-2333.906912864489,fake
559,-6495.77007303729,-2851.1079332901554,fake
560,-6639.478866500478,-2628.052691286031,fake
561,-6273.647954639244,-3031.8646663586687,fake
562,-6301.885230203242,-3306.7536454521714,fake
563,-6210.19612538083,-3585.0388663115154,fake
564,-6057.745796850208,-3561.029271215671,fake
565,-5928.315061649758,-3299.6083949046574,fake
566,-5772.498317579428,-2450.3464569391513,fake
567,-5497.6176474861495,-3458.0432211708553,fake
568,-5449.873444736272,-2300.4810612315455,fake
569,-5212.275833399686,-2248.434384278922,fake
570,-5198.571544797572,-2174.415849491017,fake
571,-4909.599948291844,-1821.181633871778,fake
572,-4843.931038051901,-1438.1513634375929,fake
573,-4700.925079712414,-1427.68487967156,fake
574,-4605.294248501358,-988.9912615567199,fake
575,-4556.290879766533,-1173.0597332272955,fake
576,-4476.265263003856,-1858.2838343524375,fake
577,-4327.960807251563,-1682.1765426512463,fake
578,-4353.17900763845,-2767.7958895166803,fake
579,-4368.426209146761,-2721.2746835124003,real
580,5410.053128798007,-2594.9603912203315,real
581,5207.769950574403,-2753.978642675187,fake
582,4877.549069750659,-3486.637924875793,fake
583,4904.122234602847,-2947.3673745432907,fake
584,4532.553759474391,-3722.787021309435,fake
585,4379.443471343187,-3814.9161520056723,fake
586,4586.240408000125,-2753.558706225192,fake
587,4060.8583684685295,-4503.193385129713,fake
588,4475.6404436622115,-3264.339916238638,fake
589,4258.583823281051,-3622.433969756147,fake
590,4267.435307145721,-3328.229795763402,fake
591,4134.534135280894,-4161.446731088948,fake
592,4264.982782854675,-3664.3449781855215,fake
593,4258.729811266768,-3463.4579892587876,fake
594,4768.286770176234,-2862.1506603534453,fake
595,3678.830280847294,-4432.763947602753,fake
596,4702.974509491767,-2669.0161159648933,fake
597,4588.327603803979,-3303.3520694793187,fake
598,4886.4889449824805,-2057.254049388077,fake
599,4828.052919793583,-2229.7805366449643,fake
600,4907.430746933212,-2095.48299324356,fake
601,4174.119821519484,-3413.1270144516134,fake
602,4456.785351278517,-2721.307645035937,fake
603,4311.5573504366985,-3233.4232271529327,fake
604,4514.350686993427,-2519.762679307336,fake
605,4039.0438330618877,-3352.085883353882,fake
606,4279.9652174429475,-2484.3457680188344,fake
607,3742.282816847446,-3448.256840974788,fake
608,4159.149282501739,-2727.2950198819676,fake
609,3647.148561584326,-3585.4630883753057,fake
610,3695.7026029388976,-2743.992712084174,fake
611,3536.7085445419752,-2834.481990571873,fake
612,3753.640718216048,-2594.391423721258,fake
613,3530.8733737495827,-2992.6405965941703,fake
614,3478.153555114068,-2562.9436980997198,fake
