row_index_1b,PC1,PC2,group
175,4655.787410732757,107.60527261292992,fake
176,4620.291827072514,46.95794586216903,fake
177,4038.6610467932815,-477.3547369354269,fake
178,4101.439649689867,-653.8989041021895,fake
179,4182.957906936964,-695.3563287764418,fake
180,3966.8854284484128,-772.6544836821579,fake
181,3563.2046062520362,-956.6118981042039,fake
182,4347.909613221622,-844.474249893637,fake
183,3494.317499544581,-1095.5327966994219,fake
184,3463.0788148633683,-1069.6683020851729,fake
185,3705.1791856402456,-1104.6309966922297,fake
186,3152.8907794709653,-1268.2699362797628,fake
187,2963.208437716394,-1515.7708096637334,fake
188,2408.702137868029,-1586.1699881957093,fake
189,3445.0137516884574,-1530.3433268567103,fake
190,2917.9659223588246,-1704.8405447779226,fake
191,2689.084036729441,-1725.3393853218186,fake
192,2388.623721564204,-1860.5281167842393,fake
193,2226.1062349294043,-1670.8374770043522,real
194,-1975.6585273909018,4863.162739465789,real
195,-2850.1729267324704,3941.7834667438483,fake
196,-2863.4882668307023,3710.840444092929,fake
197,-3652.877613793813,3029.6824204122854,fake
198,-3292.8067486767673,3214.5413591085185,fake
199,-3594.4893264091234,2789.260984220957,fake
200,-3335.4167198892083,2960.928737705231,fake
201,-3675.543879965872,2485.39769332604,fake
202,-2976.7507359384763,3121.5057623766243,fake
203,-3439.6671323947767,2513.110962602797,fake
204,-3425.278903985799,2279.236227616065,fake
205,-3477.297652444016,1950.2499424111145,fake
206,-4028.767522886279,1548.1910975604378,fake
207,-3556.8079032688925,1749.6139673140347,fake
208,-3992.148691870773,1195.0319489200199,fake
209,-4160.940198492812,1045.9511257869885,fake
210,-4291.006540338435,667.8207980251068,fake
211,-3038.734449366446,1430.162505924829,fake
212,-3824.9164266377143,818.2447290991287,fake
213,-3733.507898478782,737.873897911142,fake
214,-3974.642648943309,277.5791240181225,fake
215,-3693.044175691774,397.80371194940864,fake
216,-4034.174241267485,152.3118277888478,fake
217,-3935.391915395287,81.49649474372747,fake
218,-4467.258537989918,-390.58452201538336,fake
219,-4470.5378790000495,-324.889508511904,fake
220,-3927.1455707704704,-345.6582172597274,fake
221,-4096.720969381497,-374.08776682716336,fake
222,-4430.910948079511,-691.8103426050377,fake
223,-4589.493852550783,-961.5862260552165,fake
224,-3777.646297819415,-660.3051950934325,fake
225,-4493.216253358684,-1098.3629300619498,fake
226,-4529.2276846008,-1233.7431852091026,fake
227,-4500.302752268691,-1312.230121764497,fake
228,-4563.263622983544,-1449.5372694024647,fake
229,-4781.458113337716,-1565.1961549367747,fake
230,-4781.87825103965,-1674.940784794647,fake
231,-4376.10117811571,-1548.3413972752762,fake
232,-5072.576190083997,-2012.5679252040366,fake
233,-5253.810338806704,-2099.4937469883043,fake
234,-4479.192656257205,-1945.981212114885,fake
235,-5532.083850676467,-2236.375363619262,fake
236,-4860.136220059133,-1911.5351253265073,fake
237,-4892.689461242983,-2200.8560602966177,fake
238,-4818.526196975465,-1991.1992248721149,fake
239,-4760.647723696252,-2025.7868635076245,fake
240,-4705.133659208335,-2118.572306896686,fake
241,-4761.00444180546,-2149.1561100982312,fake
242,-4502.839646550753,-2156.961977232358,fake
243,-5200.617514951769,-2513.3583518321584,fake
244,-4826.843816510265,-2355.1096268927045,fake
245,-4483.8929842312555,-2012.443380944085,fake
246,-5159.700344569758,-2550.3937541221885,fake
247,-4574.741053809786,-2317.040567417846,fake
248,-4680.485574324989,-2193.1300123508186,fake
249,-4050.4248822354452,-2379.6600230629997,fake
250,-4685.754076460871,-2378.6496233510197,fake
251,-3821.099349054196,-2146.1878642808856,fake
252,-4255.18745365025,-2095.1377673560887,fake
253,-3455.2149105519215,-2093.3708864982864,fake
254,-3643.1771084449465,-2095.1975245307613,fake
255,-3163.6973460738614,-1707.9991740943349,fake
256,-3472.2644318996026,-2057.568968626963,fake
257,-3496.5218305031863,-1939.646621192097,fake
258,-3087.636251509694,-1755.0949466889017,real
259,-3219.1501748443784,-1871.2992401158886,fake
260,-3078.166861705571,-1971.833751108661,fake
261,-3725.81935480811,-2344.075940025117,fake
262,-3842.6365640007944,-2444.1306487750867,fake
263,-3903.377977151608,-2583.0749966021413,fake
264,-3974.7710526141823,-2631.2613467969877,fake
265,-3657.8957388424697,-2419.395973579779,fake
266,-2795.790909815888,-2135.4179037118865,fake
267,-2431.404142079585,-2171.0355794502534,fake
268,-3101.1770781553832,-2264.458497598768,fake
269,-2799.186798834123,-2238.131170534618,fake
270,-3941.626828525478,-2699.533405825681,fake
271,-2713.1840250410446,-2145.672704264544,fake
272,-3951.1676413909922,-2556.6425175716477,fake
273,-3817.623973042812,-2518.5174842071497,fake
274,-3819.4173122407037,-2633.460564561229,fake
275,-3714.269073875551,-2416.197209871212,fake
276,-3045.023692119196,-2188.893427784529,fake
277,-2828.920113676932,-1980.0307475209834,fake
278,-3614.7589110554604,-2154.0877042974707,fake
279,-3638.8126844967346,-2182.830062534247,fake
280,-3492.7470775916927,-1891.506185279149,fake
281,-3263.818785720884,-1761.793088777607,fake
282,-2760.3683792748634,-1160.1207328266428,fake
283,-3523.7761226035786,-1186.699882461764,fake
284,-3285.690954133638,-1174.007307066782,fake
285,-3377.0169777099973,-1092.7122013229387,fake
286,-3596.249077160178,-1016.8585449711514,fake
287,-3157.3282482547124,-668.4124260414395,fake
288,-3321.1068447824237,-844.4861204329991,fake
289,-2990.181027790922,-564.5467583190542,fake
290,-1783.0601999517808,176.33081504136672,real
291,-2583.533684337828,72.59624308631926,fake
292,-2491.1520326746117,79.03124801055326,fake
293,-2080.9957549986602,196.84882181662232,fake
294,-2212.0312981865814,224.72865746735584,fake
295,-1454.5816307164023,894.722678129391,fake
296,-1430.5367930821524,811.0758993607644,fake
297,-931.3709208079318,1145.4463955027672,fake
298,2836.8382168769617,1629.414461321051,fake
299,4142.716220521529,2027.4083990483316,fake
300,4432.998283751083,2143.5293651863567,fake
301,4959.9747383741105,2437.1017979855806,fake
302,4966.631696676147,2428.437809826514,fake
303,3629.6095864045365,2097.1325154575125,fake
304,3460.1933812315715,1832.374290992461,fake
305,3301.8897091771423,1853.8674789425072,fake
306,2466.9135811152587,1696.1379720538234,fake
307,2554.660376692692,1975.794762441299,fake
308,2255.874751233828,1878.1192737694712,fake
309,1681.988341846324,1706.138392195962,fake
310,1688.1211524781802,1849.8617824011399,fake
311,-170.71615143949074,1251.3949665312846,fake
312,-173.93181532681692,1304.472747065257,fake
313,-269.39901647984993,1341.2546491062153,fake
314,-120.47086378919964,1522.5553920259642,fake
315,-500.4324602130599,1397.047010935173,fake
316,-894.759565843927,1154.743288304033,fake
317,-1430.342718389629,1147.0251395973219,fake
318,-1412.1789700820152,1100.5536056744,fake
319,-2701.6164642793087,688.3812881960828,fake
320,-2226.784404654952,771.7434096919874,fake
321,-1242.290540284639,1445.9363247994256,fake
322,-753.0654769652518,1562.4046466989255,real
323,-1334.3550625540852,1364.3343138222242,fake
324,-444.1923390881672,1855.8536107814512,fake
325,-456.58392577309013,1633.0081917522357,fake
326,-144.02716801005604,1942.1880596036337,fake
327,1723.9295579212412,2674.7963738200165,fake
328,1414.6812539474802,2406.9429728655873,fake
329,5611.465743463768,-768.794346452703,fake
330,5196.44088478763,-1144.7783700524803,fake
331,5125.62951057303,-1457.065604524138,fake
332,5154.7682274657,-1547.1178795149822,fake
333,4623.919914293146,-1598.36627905985,fake
334,4285.3161334408605,-1612.1664483454952,fake
335,4534.292890815475,-1586.3568540392114,fake
336,4341.464721285368,-1537.4875796831361,fake
337,4504.872450754902,-1616.846660092701,fake
338,4669.314299538323,-1538.3995395379688,fake
339,4470.279306693953,-1464.2625238837752,fake
340,4659.21252180088,-1249.6690989109306,fake
341,4355.053573832273,-1275.5444445147607,fake
342,4595.347427958689,-1155.2811858139187,fake
343,4494.205295972319,-1033.2876432208247,fake
344,4210.681459372672,-1012.2793120891799,fake
345,4571.89364742257,-736.5119584089149,fake
346,4827.110047601108,-506.6448466227785,fake
347,4626.753897589459,-419.8877875145018,fake
348,4456.044532901592,-313.81940234826175,fake
349,4323.5967448414,-48.096548159863,fake
350,4940.7472174299855,277.3208862724186,fake
351,4281.43282737431,628.3822083529884,fake
352,4745.999333674432,1089.584871935321,fake
353,3291.382673285888,1255.389016576661,fake
354,2151.105979815911,1130.4758137384958,real
355,2056.803473786786,842.8573121569344,fake
356,2674.577565170278,1047.3189285820977,fake
357,2354.5038222889093,601.8422146032633,fake
358,2343.554736898124,269.6835189711559,fake
359,2395.1161215381167,152.75916230081506,fake
360,2083.070027818933,2.6222321199737353,fake
361,2172.226984297848,-80.8351453312838,fake
362,3042.9228637143506,64.75628270926687,fake
363,2924.4837132456223,23.414851295989486,fake
364,2734.018043264783,-21.382627710314235,fake
365,1984.1903011722304,-264.4671800710809,fake
366,2177.5094149423753,-271.9369984057597,fake
367,2352.2510836865345,-129.86767612325815,fake
368,2012.6874922762008,-132.85133613252984,fake
369,1260.4734243204286,-418.40955894700573,fake
370,1335.204615497894,-387.09430999488626,fake
371,1821.2929224838406,-138.09622951351,fake
372,1742.8858904335625,-157.5299400141503,fake
373,2063.801513094067,178.78826865324518,fake
374,1944.283990570274,221.6073624651629,fake
375,2298.3544771291276,377.451001021591,fake
376,1988.3048464354524,1730.6086371753818,fake
377,2790.988073973299,2042.7564790992506,fake
378,2538.1410828763474,2109.8896718798214,fake
379,1189.324606732493,1934.7286451794114,fake
380,1061.2133538903802,1850.0847508675672,fake
381,-62.06388532000698,1657.210396444038,fake
382,-477.50530928816,1538.9411968535794,fake
383,-1076.7083733322315,1647.507786076203,fake
384,-2427.314603529594,1039.0229318296408,fake
385,-2315.3274793507057,1233.0724776340141,fake
386,-3238.5007368159963,1044.4459509229528,real
387,841.6565912401609,3596.2396106963715,real
388,810.0018078927656,3722.4569504450287,fake
389,729.7027439721825,3755.7487078601566,fake
390,340.39947732527463,3532.3539308606973,fake
391,1184.748164716313,3764.1869437271885,fake
392,876.8606354757788,3685.1237978862364,fake
393,110.00563774772202,3332.1183154583296,fake
394,763.4412882893665,3378.683265263298,fake
395,424.7353575945284,3498.333860358046,fake
396,423.3583879596897,3480.44504549736,fake
397,1032.0829856033567,3403.1594424859395,fake
398,1231.5115876229452,3624.995851381261,fake
399,1416.3140478972678,3556.7428514786743,fake
400,1045.0840511137496,3359.040371306923,fake
401,672.8900673520817,3250.0377080804933,fake
402,648.1498984285455,3347.677734868924,fake
403,1092.1858410438367,3180.9613793675953,fake
404,1055.4939612063674,3013.826728369634,fake
405,1623.7062806382348,3183.787199273861,fake
406,1608.8694584808636,3172.2278137825497,fake
407,1867.8985258484477,3219.510714742449,fake
408,1607.2133304430142,3116.850007664714,fake
409,2255.0403243898936,3366.4958513735555,fake
410,1717.1511635844943,3053.115621009027,fake
411,1894.3482436659306,3089.4843950851987,fake
412,1937.0473549043102,3060.3757570256753,fake
413,1967.7834023268879,2990.6469948169615,fake
414,2210.454242995291,2898.6529846534777,fake
415,2329.0321537627597,3007.2738676044264,fake
416,2169.428448688038,2659.225863307549,fake
417,2277.820800396244,2684.8347180761234,fake
418,2450.413828073739,2725.448625386646,fake
419,1264.4794418086185,2134.52495692062,fake
420,1429.1288986054244,2174.0137572962813,fake
421,2466.9436145581312,2376.2840315698036,fake
422,2510.205086990028,2489.3583592227405,fake
423,2724.730936664594,2430.3402027012803,fake
424,2567.0778981687513,2292.9138554594983,fake
425,2616.056555774282,2189.7821562803433,fake
426,2164.046497075467,1879.330684208204,fake
427,1958.116612361471,1723.2831231992895,fake
428,1746.5065071099352,1609.593395016294,fake
429,2307.6176631406815,1734.9195760185316,fake
430,2109.890143138854,1625.921823812533,fake
431,2685.383007776883,1920.2000186215912,fake
432,2051.7306192687174,1587.9174869157305,fake
433,1989.6578448914036,1379.2977335433377,fake
434,2166.7633836321993,1421.9085805274765,fake
435,1916.6985512663316,1178.004854150092,fake
436,1637.7032538246494,1087.4973014953582,fake
437,1443.794567975118,864.8546991170086,fake
438,1776.0475001917864,1005.446775552416,fake
439,2008.981527155413,1012.0430520562944,fake
440,1663.8301692287444,814.4027389310097,fake
441,1667.7098040908443,820.8481894208319,fake
442,1222.8144497688322,501.8058694611003,fake
443,1313.2566192472827,640.0603547762186,fake
444,962.1567770653807,250.89516667168596,fake
445,1258.5317617805742,325.7404372127138,fake
446,1793.135823970997,484.25678985352226,fake
447,1650.780508509968,602.4506224254899,fake
448,1282.4030460622762,286.82079337217516,fake
449,973.3706777701024,303.5764269590754,fake
450,906.2264109284388,141.61455188685784,fake
451,978.6072443481959,333.22638087630685,real
452,1217.7610685231816,367.16633008571915,fake
453,1635.6933199327693,397.78844358505756,fake
454,2073.514030281351,598.1270984621,fake
455,2263.741936307427,662.655896167798,fake
456,1887.627152810987,570.5949548466758,fake
457,3147.127938284237,820.1995718412134,fake
458,3491.2459350398526,948.9588458442815,fake
459,3848.5301115870934,1238.3505675043846,fake
460,3146.835962437471,1200.1806740699487,fake
461,2608.444773055695,1048.209159327261,fake
462,2936.5640066594583,1116.874952435472,fake
463,3330.007536639389,1285.2485355739084,fake
464,2770.2598351450406,1285.2576377700623,fake
465,2733.4370283205044,1252.8301893064695,fake
466,3599.0691129091283,1622.0949048121533,fake
467,2611.6141368580775,1318.6347728087178,fake
468,3231.6715135470768,1486.7006288179768,fake
469,2615.9194961575295,1366.795890500646,fake
470,2924.6936313055076,1625.807056913295,fake
471,3662.3453569499356,1851.732539670293,fake
472,3941.569701170778,2115.7068279285727,fake
473,4381.798471336774,2289.663525007298,fake
474,3290.8750572058357,1998.603618520412,fake
475,3057.517423003576,1902.094072493664,fake
476,3025.9774404208065,2056.7817935562402,fake
477,2243.0359751579526,1929.372208111083,fake
478,2630.77062332455,2189.5586386673262,fake
479,2794.079611191561,2231.227691243376,fake
480,2297.899003143364,2190.764644051859,fake
481,2420.41451754679,2126.9954309755176,fake
482,1470.4364119106065,2095.8032649056886,fake
483,2014.7968860973647,2343.527063567703,real
484,1550.5430660977647,2003.5738694167878,fake
485,1114.1849246327213,1653.9009331487332,fake
486,344.6443242448365,1294.9684364663472,fake
487,1265.2440849488721,1460.0090862544728,fake
488,353.67544312935644,1045.2536703517476,fake
489,-301.1994588664696,701.302271684655,fake
490,-1020.9091180576664,256.46182172336654,fake
491,-504.87545041084,333.8845743376558,fake
492,-2022.9045823227223,-424.7483434651999,fake
493,-2525.25475629469,-726.6005474758709,fake
494,-1950.6809576975895,-584.3172941721103,fake
495,-2534.352063189902,-882.0274529767432,fake
496,-2952.6325035517993,-1102.363775654688,fake
497,-3043.5097652049617,-1256.5960622063938,fake
498,-3122.5183353546954,-1347.51632772421,fake
499,-3202.5372931834436,-1492.0167048871556,fake
500,-3698.887514640589,-1826.4907549297093,fake
501,-3666.9676959396,-1726.1047064262789,fake
502,-3097.2812442760296,-1622.7332620525292,fake
503,-3742.259080697035,-1939.3826707643561,fake
504,-4065.252813096763,-2050.2540716240233,fake
505,-3784.761506334609,-2013.0245760338644,fake
506,-4110.657788919639,-2126.739305098951,fake
507,-3624.8385777749813,-2114.814216012744,fake
508,-3945.2956366156827,-2265.6410669326515,fake
509,-5267.478303581476,-2678.7442583386683,fake
510,-4608.692257555148,-2557.1431446876363,fake
511,-4812.32544947248,-2759.5554093285723,fake
512,-3819.9701934957775,-2297.030598165733,fake
513,-3685.2850654035587,-2224.6909341537425,fake
514,-3787.6165408657,-2328.10465483025,fake
515,-2696.231893706128,-2030.921843445582,real
516,-3106.4278589969526,-2154.3651078886987,fake
517,-3253.4131909465905,-2263.368639701759,fake
518,-3686.9559326931244,-2249.929903505068,fake
519,-4189.4768591031725,-2586.7834239250583,fake
520,-2177.765809970426,-1881.2262522349347,fake
521,-2363.7943532922204,-2011.5803732406212,fake
522,-1404.7133967906047,-1711.1120323591526,fake
523,-1675.438669991836,-1907.3182796541323,fake
524,-1109.1165638456823,-1658.4246511215201,fake
525,-909.2495450140386,-1451.370143079795,fake
526,944.0048051650667,-1201.6923356670818,fake
527,4415.445123684724,-1598.5338062271856,fake
528,6043.483888872113,-1610.2847399741643,fake
529,6630.22650049556,-1914.918374436631,fake
530,7976.309583043325,-1919.0868349436598,fake
531,6977.210627683909,-2159.1780191744606,fake
532,7583.117242885417,-2334.790275958886,fake
533,7176.352616144665,-2251.630804315339,fake
534,7962.921633575094,-2382.8246875421905,fake
535,7581.072146475503,-2508.1525798524867,fake
536,7672.165161319728,-2133.348421037935,fake
537,7293.981404464456,-2315.7126311862667,fake
538,5948.696960661128,-2385.8597932276493,fake
539,6275.722650310265,-2573.545944612036,fake
540,6330.759443113539,-2550.2805906596,fake
541,7467.5164371529745,-2086.3285501669543,fake
542,6463.251361609225,-2502.359869248399,fake
543,7332.972568106205,-2268.543870979302,fake
544,6499.067028555198,-2216.8756974239686,fake
545,6537.478086151003,-2115.3649798035854,fake
546,6731.144277877632,-2028.9810646260419,fake
547,5325.381387836289,-2401.5501264547934,real
548,6210.179958223279,-2307.331360786942,fake
549,6024.4637861105575,-2436.4721406860062,fake
550,6394.347893887185,-2396.332532100918,fake
551,6369.694335731862,-2522.2990669755504,fake
552,6221.996076513109,-2654.546672609253,fake
553,7482.214722123464,-2527.676499379034,fake
554,6917.125191542673,-2658.868875332109,fake
555,6288.92514332311,-2694.190959209966,fake
556,6558.873078444084,-2718.419275288888,fake
557,7134.559727973356,-2651.799709852245,fake
558,5882.0494343598675,-2801.743113458379,fake
559,6038.296374888499,-2811.6595514798564,fake
560,5247.077910403802,-2800.689323390987,fake
561,5967.794051628,-2663.373608830247,fake
562,5878.534780097418,-2660.947870603476,fake
563,5898.959423630811,-2666.028889725267,fake
564,6232.704587532417,-2583.3179780490104,fake
565,6502.401832072156,-2480.832508915433,fake
566,6759.659698298401,-2434.455741607905,fake
567,6799.686487627196,-2244.5976176580452,fake
568,6433.1592331162365,-2199.1027643919015,fake
569,6440.00163962501,-2104.1397509679737,fake
570,5632.223433990466,-2105.822067515636,fake
571,5699.524563537109,-2048.555428282243,fake
572,6905.97351936283,-1664.9517437786196,fake
573,5848.397912809897,-1682.169466744387,fake
574,5252.255787806246,-1684.8397264191487,fake
575,5256.025186607275,-1525.532024043231,fake
576,4178.898592864381,-1603.1596481346062,fake
577,2681.933164610894,-399.01593886926634,fake
578,1356.1834313743384,-691.3682631737788,fake
579,1589.746513696466,-496.08998245559945,real
580,-4977.3053155254875,-206.88748438801107,real
581,-4805.126282056731,-148.67991759020376,fake
582,-5111.0113433186025,-199.45923423381743,fake
583,-4688.915702475062,-339.12172183533505,fake
584,-4830.340503763687,-547.985206940659,fake
585,-4331.588863920606,-487.9272049578583,fake
586,-4252.343678632578,-420.22019139530266,fake
587,-4298.349762084166,-378.03535389263425,fake
588,-4594.838207811045,-618.9143263826769,fake
589,-4596.279226461882,-649.0960932266453,fake
590,-5139.625100448891,-1040.6324479077418,fake
591,-5301.303479028371,-1155.9403806595158,fake
592,-5334.935774502175,-1149.1510813040907,fake
593,-5415.176416524624,-1257.3219979368664,fake
594,-5630.142396044205,-1278.3780873363467,fake
595,-5068.239333534365,-1382.182077012347,fake
596,-4937.322767082059,-1428.6024853969298,fake
597,-5135.637887367944,-1669.8655862192697,fake
598,-5962.196704672339,-2073.9726082394054,fake
599,-5647.445913676384,-1942.6576025393958,fake
600,-5614.627406154637,-1888.4188362153743,fake
601,-5068.441241352088,-1545.080767672472,fake
602,-5378.126275033823,-1767.2326712755125,fake
603,-5693.591468900377,-2002.2070002979208,fake
604,-5524.55432629449,-2263.6416841000478,fake
605,-5424.29244481918,-2024.47535839376,fake
606,-4865.618639274976,-1938.7127615567936,fake
607,-5455.519592344419,-2234.358603851543,fake
608,-5078.175521030525,-2209.924969301905,fake
609,-4902.2544435941645,-2181.1147044555605,fake
610,-5183.899313436697,-2211.797760798907,fake
611,-5056.4864713431125,-2282.825051639188,fake
612,-5160.362165792256,-2250.766494174766,fake
613,-5268.037709775051,-2360.931029513893,fake
614,-5195.139428206821,-2311.1518204415365,fake
